wl,n
13.61,7.6852
13.62,7.6921
13.63,7.6989
13.64,7.7058
13.65,7.7126
13.66,7.7195
13.67,7.7263
13.68,7.7331
13.69,7.7398
13.7,7.7465
13.71,7.7532
13.72,7.7599
13.73,7.7666
13.74,7.7733
13.75,7.7799
13.76,7.7865
13.77,7.793
13.78,7.7993
13.79,7.8055
13.8,7.8114
13.81,7.8172
13.82,7.8229
13.83,7.8284
13.84,7.8338
13.85,7.8392
13.86,7.8445
13.87,7.8498
13.88,7.8551
13.89,7.8605
13.9,7.8659
13.91,7.8712
13.92,7.8766
13.93,7.8819
13.94,7.8872
13.95,7.8925
13.96,7.8978
13.97,7.9031
13.98,7.9083
13.99,7.9135
14,7.9188

wl,k
1.6,3.424
1.61,3.4395
1.62,3.4553
1.63,3.4715
1.64,3.488
1.65,3.5047
1.66,3.5216
1.67,3.5386
1.68,3.5557
1.69,3.5728
1.7,3.5899
1.71,3.607
1.72,3.624
1.73,3.6409
1.74,3.6579
1.75,3.6749
1.76,3.6919
1.77,3.7089
1.78,3.7259
1.79,3.7428
1.8,3.7597
1.81,3.7764
1.82,3.7931
1.83,3.8097
1.84,3.8263
1.85,3.8429
1.86,3.8595
1.87,3.8759
1.88,3.8923
1.89,3.9085
1.9,3.9246
1.91,3.9405
1.92,3.9563
1.93,3.9718
1.94,3.9873
1.95,4.0026
1.96,4.0178
1.97,4.033
1.98,4.0482
1.99,4.0634
2,4.0786
2.01,4.0939
2.02,4.1092
2.03,4.1243
2.04,4.1395
2.05,4.1546
2.06,4.1698
2.07,4.185
2.08,4.2004
2.09,4.216
2.1,4.2317
2.11,4.2477
2.12,4.264
2.13,4.2804
2.14,4.2971
2.15,4.3138
2.16,4.3306
2.17,4.3474
2.18,4.3641
2.19,4.3807
2.2,4.3972
2.21,4.4138
2.22,4.4307
2.23,4.4476
2.24,4.4645
2.25,4.4812
2.26,4.4977
2.27,4.5137
2.28,4.5293
2.29,4.5442
2.3,4.5584
2.31,4.5719
2.32,4.585
2.33,4.5976
2.34,4.61
2.35,4.6223
2.36,4.6345
2.37,4.6469
2.38,4.6595
2.39,4.6724
2.4,4.6857
2.41,4.699
2.42,4.7125
2.43,4.7261
2.44,4.7397
2.45,4.7534
2.46,4.7671
2.47,4.7807
2.48,4.7944
2.49,4.8079
2.5,4.8214
2.51,4.8348
2.52,4.8483
2.53,4.8617
2.54,4.8752
2.55,4.8887
2.56,4.9023
2.57,4.9161
2.58,4.93
2.59,4.9441
2.6,4.9585
2.61,4.9731
2.62,4.9878
